ytid,start_time,name,level_1,lebel_2,level_3,level_4
VeXcCHo5iMI_000030.mp4,30,Didgeridoo,3,6,11,17
WFQmUxNW5Nc_000045.mp4,45,Didgeridoo,3,6,11,17
WY1lYR2mDSA_000058.mp4,58,Didgeridoo,3,6,11,17
WvgwZe73hyI_000059.mp4,59,Didgeridoo,3,6,11,17
XMGN-RPGX28_000055.mp4,55,Didgeridoo,3,6,11,17
XXDAxsy47Yg_000042.mp4,42,Didgeridoo,3,6,11,17
XbfmFh2Rm2U_000116.mp4,116,Didgeridoo,3,6,11,17
XpArYfnkyV4_000009.mp4,9,Didgeridoo,3,6,11,17
YQUfpG7zEK4_000022.mp4,22,Didgeridoo,3,6,11,17
ZcyB-Jszq3k_000079.mp4,79,Didgeridoo,3,6,11,17
_7WSoqoNtYM_000163.mp4,163,Didgeridoo,3,6,11,17
a2EHaB5CrFQ_000006.mp4,6,Didgeridoo,3,6,11,17
aVbmPPTvGKE_000004.mp4,4,Didgeridoo,3,6,11,17
aVs2QBhLIhY_000120.mp4,120,Didgeridoo,3,6,11,17
af_UEkQWTm4_000064.mp4,64,Didgeridoo,3,6,11,17
aghMFi2YZBI_000086.mp4,86,Didgeridoo,3,6,11,17
ahZOSiSiwRA_000103.mp4,103,Didgeridoo,3,6,11,17
alNvjD9uU5o_000085.mp4,85,Didgeridoo,3,6,11,17
amXkOjqtat0_000057.mp4,57,Didgeridoo,3,6,11,17
bTuKGXDrqdQ_000030.mp4,30,Didgeridoo,3,6,11,17
bcwHfxWsDpI_000055.mp4,55,Didgeridoo,3,6,11,17
behtgkZntMg_000030.mp4,30,Didgeridoo,3,6,11,17
bhlSDO8YOuo_000013.mp4,13,Didgeridoo,3,6,11,17
c31s2bfo6Xs_000077.mp4,77,Didgeridoo,3,6,11,17
cG73ujzOl4c_000000.mp4,0,Didgeridoo,3,6,11,17
cM6SVwWiPRA_000162.mp4,162,Didgeridoo,3,6,11,17
ezQo6u-3rXA_000002.mp4,2,Didgeridoo,3,6,11,17
fRC7IHRrBAQ_000110.mp4,110,Didgeridoo,3,6,11,17
fnyq6iSDCwU_000033.mp4,33,Didgeridoo,3,6,11,17
g0iAYLtCLf0_000041.mp4,41,Didgeridoo,3,6,11,17
g0ywB3_HWaY_000013.mp4,13,Didgeridoo,3,6,11,17
ilOFH-GJVIg_000229.mp4,229,Didgeridoo,3,6,11,17
irBKwy3NcFI_000106.mp4,106,Didgeridoo,3,6,11,17
j3a60_lwWjE_000030.mp4,30,Didgeridoo,3,6,11,17
jE1osFPdLrs_000045.mp4,45,Didgeridoo,3,6,11,17
kcfcV50VteI_000018.mp4,18,Didgeridoo,3,6,11,17
kjHgqF8yWcY_000105.mp4,105,Didgeridoo,3,6,11,17
lViFWX8wgd4_000301.mp4,301,Didgeridoo,3,6,11,17
ldm5a2lPXHE_000341.mp4,341,Didgeridoo,3,6,11,17
lhSS3QDP9bY_000027.mp4,27,Didgeridoo,3,6,11,17
lhrAyi-DAKM_000110.mp4,110,Didgeridoo,3,6,11,17
lyCu-TZM9X8_000027.mp4,27,Didgeridoo,3,6,11,17
nztocieHBrY_000002.mp4,2,Didgeridoo,3,6,11,17
oN0EpQSZbnU_000018.mp4,18,Didgeridoo,3,6,11,17
oXBGZoBYaLY_000030.mp4,30,Didgeridoo,3,6,11,17
p9QOal1wcVY_000250.mp4,250,Didgeridoo,3,6,11,17
pt7E6ljdqyk_000032.mp4,32,Didgeridoo,3,6,11,17
qDtEGvjCaPo_000122.mp4,122,Didgeridoo,3,6,11,17
qL3fIg2pkqE_000003.mp4,3,Didgeridoo,3,6,11,17
qhzYHPztXlg_000053.mp4,53,Didgeridoo,3,6,11,17
qt7X9EEKyMo_000113.mp4,113,Didgeridoo,3,6,11,17
qz_bjP8Wxns_000013.mp4,13,Didgeridoo,3,6,11,17
rPGWhdC-Pmk_000000.mp4,0,Didgeridoo,3,6,11,17
tcJU_i7mSak_000291.mp4,291,Didgeridoo,3,6,11,17
uI0ZQTw08wY_000000.mp4,0,Didgeridoo,3,6,11,17
wP9aXeGDWPk_000002.mp4,2,Didgeridoo,3,6,11,17
wZj9X5_wEhI_000150.mp4,150,Didgeridoo,3,6,11,17
wsEiefdbgLw_000036.mp4,36,Didgeridoo,3,6,11,17
x2XaIt04PWs_000208.mp4,208,Didgeridoo,3,6,11,17
xD17xOyBIq0_000058.mp4,58,Didgeridoo,3,6,11,17
y5Yrp5tHDVw_000148.mp4,148,Didgeridoo,3,6,11,17
yHHwyS1qk64_000038.mp4,38,Didgeridoo,3,6,11,17
yLSqBbVeV_s_000186.mp4,186,Didgeridoo,3,6,11,17
B5iQnniKW2c_000086.mp4,86,Dizi,3,6,9,18
L9o4fjCwbVE_000030.mp4,30,Dizi,3,6,9,18
StuZ1Mbwr_4_000000.mp4,0,Dizi,3,6,9,18
VDENgQlJU5M_000030.mp4,30,Dizi,3,6,9,18
aonK2AOUwIk_000100.mp4,100,Dizi,3,6,9,18
jUboD2_KnMA_000030.mp4,30,Dizi,3,6,9,18
z1wIDJysQTY_000030.mp4,30,Dizi,3,6,9,18
0-zZRz6iiL0_000008.mp4,8,Djembe,1,2,3,19
1PRsEM5zf7U_000475.mp4,475,Djembe,1,2,3,19
1z19uJK6SB0_000076.mp4,76,Djembe,1,2,3,19
30o_2B_Ay9U_000062.mp4,62,Djembe,1,2,3,19
4dVhbo5rq7w_000212.mp4,212,Djembe,1,2,3,19
5FUkg07D5I0_000020.mp4,20,Djembe,1,2,3,19
78-arh5x2_Q_000116.mp4,116,Djembe,1,2,3,19
7qhgiLpQZ7s_000190.mp4,190,Djembe,1,2,3,19
A1_klR_er2I_000055.mp4,55,Djembe,1,2,3,19
ATYQeoKUFeU_000039.mp4,39,Djembe,1,2,3,19
BLIDJ1wPQtk_000384.mp4,384,Djembe,1,2,3,19
CtmwhXJr570_000490.mp4,490,Djembe,1,2,3,19
DEyImP2Y6_g_000002.mp4,2,Djembe,1,2,3,19
D_UlKZGlvG8_000157.mp4,157,Djembe,1,2,3,19
FMs3LTtgwY8_000035.mp4,35,Djembe,1,2,3,19
FwEpUDMDsbA_000397.mp4,397,Djembe,1,2,3,19
GmnVEP2AlQI_000102.mp4,102,Djembe,1,2,3,19
Gq0OwkvJPYQ_000110.mp4,110,Djembe,1,2,3,19
HW6XwxFCH14_000069.mp4,69,Djembe,1,2,3,19
HX6s6OArhiE_000147.mp4,147,Djembe,1,2,3,19
HmB56gwhBv4_000073.mp4,73,Djembe,1,2,3,19
I9sW3Y629G8_000102.mp4,102,Djembe,1,2,3,19
IJXMLAcshzY_000034.mp4,34,Djembe,1,2,3,19
L7tJtS1-zPk_000074.mp4,74,Djembe,1,2,3,19
P8N60Z4xCqE_000331.mp4,331,Djembe,1,2,3,19
PKpBAkrqV0o_000298.mp4,298,Djembe,1,2,3,19
POqr1st4gmc_000111.mp4,111,Djembe,1,2,3,19
Q4mUV2ZtVc4_000330.mp4,330,Djembe,1,2,3,19
QIGV-OJjCNQ_000141.mp4,141,Djembe,1,2,3,19
R0UWN9XVxYQ_000229.mp4,229,Djembe,1,2,3,19
RRL-uTwfh6E_000056.mp4,56,Djembe,1,2,3,19
RfXnuG6X7cw_000484.mp4,484,Djembe,1,2,3,19
RwDVYAGTQaQ_000224.mp4,224,Djembe,1,2,3,19
SELeI3Z_Huo_000182.mp4,182,Djembe,1,2,3,19
SL8DCasPm0Q_000092.mp4,92,Djembe,1,2,3,19
TjhhQXhDt3Y_000053.mp4,53,Djembe,1,2,3,19
U-1saFb-zRY_000006.mp4,6,Djembe,1,2,3,19
UpMhsxYAadk_000108.mp4,108,Djembe,1,2,3,19
YCfGy7J2oFo_000051.mp4,51,Djembe,1,2,3,19
_M5uFG7TyvM_000016.mp4,16,Djembe,1,2,3,19
_rgOfS3NOSY_000108.mp4,108,Djembe,1,2,3,19
bK6j3l9l00E_000020.mp4,20,Djembe,1,2,3,19
bmefVbk2-lM_000114.mp4,114,Djembe,1,2,3,19
cceVDnSJZpk_000023.mp4,23,Djembe,1,2,3,19
ce3_ETzpnlk_000006.mp4,6,Djembe,1,2,3,19
cfVgYPGoixg_000054.mp4,54,Djembe,1,2,3,19
dNMCURn41wU_000179.mp4,179,Djembe,1,2,3,19
e0cJzgudyd4_000061.mp4,61,Djembe,1,2,3,19
eUxDHXkZwwA_000006.mp4,6,Djembe,1,2,3,19
emKeqXN646s_000108.mp4,108,Djembe,1,2,3,19
fw3aeZ0BieE_000010.mp4,10,Djembe,1,2,3,19
gXGMnVL7rWE_000426.mp4,426,Djembe,1,2,3,19
hNvc8alDPFo_000105.mp4,105,Djembe,1,2,3,19
iR2FJefdWz8_000189.mp4,189,Djembe,1,2,3,19
jy9DUEVrrIQ_000192.mp4,192,Djembe,1,2,3,19
kTizt7af0PE_000020.mp4,20,Djembe,1,2,3,19
kXAfPnwvchE_000111.mp4,111,Djembe,1,2,3,19
lhN73-UwSuk_000639.mp4,639,Djembe,1,2,3,19
lxFXp7wgzrs_000087.mp4,87,Djembe,1,2,3,19
pPzs9JrG2tE_000093.mp4,93,Djembe,1,2,3,19
pjuyGQPd4S4_000039.mp4,39,Djembe,1,2,3,19
qdfN5FWH1-E_000227.mp4,227,Djembe,1,2,3,19
sKQ6qt6uT18_000027.mp4,27,Djembe,1,2,3,19
tkHBAn3He1A_000138.mp4,138,Djembe,1,2,3,19
v3nDY5hfZuI_000119.mp4,119,Djembe,1,2,3,19
xB2jrWz3N8E_000042.mp4,42,Djembe,1,2,3,19
yNJTWmU4dgc_000113.mp4,113,Djembe,1,2,3,19
zG7QiQLHF9E_000494.mp4,494,Djembe,1,2,3,19
zVExy4PMvCw_000082.mp4,82,Djembe,1,2,3,19
#NAME?,0,Double_bass,2,4,6,20
09J4FSN4tG8_000030.mp4,30,Double_bass,2,4,6,20
0i3dYMbEUxY_000010.mp4,10,Double_bass,2,4,6,20
0i84rueeIZE_000030.mp4,30,Double_bass,2,4,6,20
169a2JSphHA_000269.mp4,269,Double_bass,2,4,6,20
1YQ6Ugy-ysU_000030.mp4,30,Double_bass,2,4,6,20
1lSIp918zIc_000130.mp4,130,Double_bass,2,4,6,20
2-JxpPPt9d8_000130.mp4,130,Double_bass,2,4,6,20
24iabqeWrFI_000310.mp4,310,Double_bass,2,4,6,20
2ZNKLUHeJtg_000030.mp4,30,Double_bass,2,4,6,20
2brvA4UqqDM_000380.mp4,380,Double_bass,2,4,6,20
2sBdPQ6wx6E_000510.mp4,510,Double_bass,2,4,6,20
3t9AkXJZJ7E_000030.mp4,30,Double_bass,2,4,6,20
4-L1bo7qtsI_000020.mp4,20,Double_bass,2,4,6,20
4UrYgeJDU80_000090.mp4,90,Double_bass,2,4,6,20
4VeJKE6dXrM_000046.mp4,46,Double_bass,2,4,6,20
4tK9qybkrhA_000010.mp4,10,Double_bass,2,4,6,20
5zObdoHEpb8_000450.mp4,450,Double_bass,2,4,6,20
7dtiABo6QWE_000073.mp4,73,Double_bass,2,4,6,20
7eOESvX3zvc_000390.mp4,390,Double_bass,2,4,6,20
9B4yArCjSCk_000059.mp4,59,Double_bass,2,4,6,20
9QZbhkrkNbQ_000540.mp4,540,Double_bass,2,4,6,20
BmuCXHtvUaA_000030.mp4,30,Double_bass,2,4,6,20
CXbKO-XqmZA_000030.mp4,30,Double_bass,2,4,6,20
Cr6HrW1bDrE_000220.mp4,220,Double_bass,2,4,6,20
E5szcQX7htU_000157.mp4,157,Double_bass,2,4,6,20
ENXtT_-9UbQ_000131.mp4,131,Double_bass,2,4,6,20
FmOTUILSsXw_000020.mp4,20,Double_bass,2,4,6,20
FtyeRNitDN8_000010.mp4,10,Double_bass,2,4,6,20
G5B2TGKNOIM_000030.mp4,30,Double_bass,2,4,6,20
GHykWiqzLhg_000018.mp4,18,Double_bass,2,4,6,20
GZxEw3coVM8_000113.mp4,113,Double_bass,2,4,6,20
GiUJ9LgHxyw_000000.mp4,0,Double_bass,2,4,6,20
IvGExduL07I_000449.mp4,449,Double_bass,2,4,6,20
JaKLp-wya0w_000120.mp4,120,Double_bass,2,4,6,20
Kkg_0Ncl1JA_000015.mp4,15,Double_bass,2,4,6,20
Koh4CLj1R7g_000030.mp4,30,Double_bass,2,4,6,20
L2FRaciiam8_000029.mp4,29,Double_bass,2,4,6,20
L99PCtSVR8s_000030.mp4,30,Double_bass,2,4,6,20
LVvdLcIGSEw_000124.mp4,124,Double_bass,2,4,6,20
M30AdfNPCLw_000010.mp4,10,Double_bass,2,4,6,20
M9Ub3KuCb-Q_000080.mp4,80,Double_bass,2,4,6,20
M_3TzNn2hJI_000030.mp4,30,Double_bass,2,4,6,20
McNjwcBbU4s_000006.mp4,6,Double_bass,2,4,6,20
Mw1nPIeEBcY_000150.mp4,150,Double_bass,2,4,6,20
NIuu97_y33A_000030.mp4,30,Double_bass,2,4,6,20
NhgMW0eZ06U_000069.mp4,69,Double_bass,2,4,6,20
O3xxZX7zWPw_000024.mp4,24,Double_bass,2,4,6,20
OZHMD1HhJGA_000040.mp4,40,Double_bass,2,4,6,20
OdXcbZcaCbE_000120.mp4,120,Double_bass,2,4,6,20
QupB4NN8fI0_000030.mp4,30,Double_bass,2,4,6,20
R1lAFMn9se8_000030.mp4,30,Double_bass,2,4,6,20
Rss6Tzlf2Hg_000030.mp4,30,Double_bass,2,4,6,20
RtwMge3-E2o_000030.mp4,30,Double_bass,2,4,6,20
TyfB5_XIjxo_000030.mp4,30,Double_bass,2,4,6,20
UOWIsnyOTnc_000040.mp4,40,Double_bass,2,4,6,20
VAsqePg3Km8_000013.mp4,13,Double_bass,2,4,6,20
Vvnv8ZExv1g_000130.mp4,130,Double_bass,2,4,6,20
WJeKdbaya-Y_000030.mp4,30,Double_bass,2,4,6,20
WNMwi3T2vYk_000552.mp4,552,Double_bass,2,4,6,20
WNv7DjEF0YA_000030.mp4,30,Double_bass,2,4,6,20
W_-t9sBGOg4_000072.mp4,72,Double_bass,2,4,6,20
X329styc0lE_000360.mp4,360,Double_bass,2,4,6,20
Xq8xv1t6ixw_000090.mp4,90,Double_bass,2,4,6,20
Y6kYYR51tTE_000093.mp4,93,Double_bass,2,4,6,20
Y9l2k6G0nA0_000120.mp4,120,Double_bass,2,4,6,20
YmIXbdy8auk_000010.mp4,10,Double_bass,2,4,6,20
YsxNRy2zn98_000010.mp4,10,Double_bass,2,4,6,20
ZPKZM3EjYsM_000110.mp4,110,Double_bass,2,4,6,20
_4MM5qkkebM_000030.mp4,30,Double_bass,2,4,6,20
_5UkKNw21-E_000030.mp4,30,Double_bass,2,4,6,20
a-dYQmqFiQs_000460.mp4,460,Double_bass,2,4,6,20
a7ytgGZylPQ_000040.mp4,40,Double_bass,2,4,6,20
aG8TQ4XtFKU_000088.mp4,88,Double_bass,2,4,6,20
aqnoVSQa48k_000170.mp4,170,Double_bass,2,4,6,20
bRvYKojbnVg_000145.mp4,145,Double_bass,2,4,6,20
bYeEolwbI9U_000030.mp4,30,Double_bass,2,4,6,20
dQMmgbKQG5Y_000130.mp4,130,Double_bass,2,4,6,20
edlRpDHkz8A_000030.mp4,30,Double_bass,2,4,6,20
fYnJ1cXVezA_000179.mp4,179,Double_bass,2,4,6,20
gZBByo7RYEM_000051.mp4,51,Double_bass,2,4,6,20
gmA7jC4XZAY_000311.mp4,311,Double_bass,2,4,6,20
hz-AaZ4uJC4_000240.mp4,240,Double_bass,2,4,6,20
iCOG41rKjrE_000430.mp4,430,Double_bass,2,4,6,20
jwD_rl2CCLg_000020.mp4,20,Double_bass,2,4,6,20
karRUtjQ02M_000030.mp4,30,Double_bass,2,4,6,20
ldY1wR3G8L0_000282.mp4,282,Double_bass,2,4,6,20
lullJ3nVOmQ_000102.mp4,102,Double_bass,2,4,6,20
mY-VTM9yfhU_000289.mp4,289,Double_bass,2,4,6,20
mvHwpvWeBZ0_000000.mp4,0,Double_bass,2,4,6,20
ndij-Tx0I4g_000130.mp4,130,Double_bass,2,4,6,20
noXJlyT5oaY_000094.mp4,94,Double_bass,2,4,6,20
nqgT85S5Rno_000110.mp4,110,Double_bass,2,4,6,20
oaEDmgA0rdU_000020.mp4,20,Double_bass,2,4,6,20
oaRPkuVJnnQ_000070.mp4,70,Double_bass,2,4,6,20
pLlHIfTP5R4_000030.mp4,30,Double_bass,2,4,6,20
pxReVwF8REw_000070.mp4,70,Double_bass,2,4,6,20
r-EIa--CzzM_000300.mp4,300,Double_bass,2,4,6,20
rie7C5444pM_000057.mp4,57,Double_bass,2,4,6,20
slfngqS0n9w_000250.mp4,250,Double_bass,2,4,6,20
tLOTE2PNC40_000050.mp4,50,Double_bass,2,4,6,20
tNzp5xotBjs_000120.mp4,120,Double_bass,2,4,6,20
v6_YjbUwplU_000033.mp4,33,Double_bass,2,4,6,20
wmtGUiJZO-Q_000050.mp4,50,Double_bass,2,4,6,20
xHxjaibNSDI_000030.mp4,30,Double_bass,2,4,6,20
ytpRgaCyy18_000040.mp4,40,Double_bass,2,4,6,20
yznzs-d89eI_000030.mp4,30,Double_bass,2,4,6,20
z36tHl7Vh3Q_000030.mp4,30,Double_bass,2,4,6,20
z996cdKDjjw_000147.mp4,147,Double_bass,2,4,6,20
zyZXKv8pgwI_000030.mp4,30,Double_bass,2,4,6,20
#NAME?,30,Electric_guitar,4,7,12,21
-6GyeudnUNw_000211.mp4,211,Electric_guitar,4,7,12,21
-98xVRFaWGs_000030.mp4,30,Electric_guitar,4,7,12,21
-AMnswk8M-4_000030.mp4,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
#NAME?,30,Electric_guitar,4,7,12,21
0-aLIsbAKR8_000023.mp4,23,Electric_guitar,4,7,12,21
01VxKQA0y80_000030.mp4,30,Electric_guitar,4,7,12,21
01xhYGCT8mc_000030.mp4,30,Electric_guitar,4,7,12,21
02O3-z5wuXU_000030.mp4,30,Electric_guitar,4,7,12,21
04b-ZsqTo3Y_000030.mp4,30,Electric_guitar,4,7,12,21
06JrdSXJEkI_000030.mp4,30,Electric_guitar,4,7,12,21
08JeC0Vjd08_000030.mp4,30,Electric_guitar,4,7,12,21
08gEwiRHk7I_000030.mp4,30,Electric_guitar,4,7,12,21
08y_gJHUXIM_000029.mp4,29,Electric_guitar,4,7,12,21
09OeM9nDbVQ_000030.mp4,30,Electric_guitar,4,7,12,21
09qDi4Auiyo_000030.mp4,30,Electric_guitar,4,7,12,21
0L6_rc9Li24_000030.mp4,30,Electric_guitar,4,7,12,21
0OHWW60khJ4_000030.mp4,30,Electric_guitar,4,7,12,21
0Q_7xy0xo18_000030.mp4,30,Electric_guitar,4,7,12,21
0TqJun9TEbg_000030.mp4,30,Electric_guitar,4,7,12,21
0_LWz68l138_000030.mp4,30,Electric_guitar,4,7,12,21
0cpzmeXrjnA_000030.mp4,30,Electric_guitar,4,7,12,21
0eRfme8TE4M_000030.mp4,30,Electric_guitar,4,7,12,21
0h3Xyfj3FeA_000030.mp4,30,Electric_guitar,4,7,12,21
0lnrlZAFYk8_000030.mp4,30,Electric_guitar,4,7,12,21
0oj1GwX37yg_000030.mp4,30,Electric_guitar,4,7,12,21
0tP44DG3Fgw_000030.mp4,30,Electric_guitar,4,7,12,21
0y4U1Py_maA_000030.mp4,30,Electric_guitar,4,7,12,21
14d-LuAbPPg_000030.mp4,30,Electric_guitar,4,7,12,21
16IHA3HUlW0_000030.mp4,30,Electric_guitar,4,7,12,21
1CqC4VNh3Xs_000030.mp4,30,Electric_guitar,4,7,12,21
1F8d5b6C3y8_000030.mp4,30,Electric_guitar,4,7,12,21
1HqTzAxcdYQ_000434.mp4,434,Electric_guitar,4,7,12,21
1J7j8G1uIrY_000030.mp4,30,Electric_guitar,4,7,12,21
1LKA3msJgqY_000030.mp4,30,Electric_guitar,4,7,12,21
1O9O5tf7v9Y_000030.mp4,30,Electric_guitar,4,7,12,21
1W0ayrenVdo_000030.mp4,30,Electric_guitar,4,7,12,21
1W1Yy-mJVHQ_000030.mp4,30,Electric_guitar,4,7,12,21
1WRx5JqaCy0_000027.mp4,27,Electric_guitar,4,7,12,21
1YzmI7S2AIY_000030.mp4,30,Electric_guitar,4,7,12,21
1_wJuzxVXbU_000030.mp4,30,Electric_guitar,4,7,12,21
1a3suzzSNwg_000030.mp4,30,Electric_guitar,4,7,12,21
1u0F_sbavPs_000030.mp4,30,Electric_guitar,4,7,12,21
1uEp28lTxPI_000030.mp4,30,Electric_guitar,4,7,12,21
1vcuRE-V554_000030.mp4,30,Electric_guitar,4,7,12,21
1wWTllxb30M_000025.mp4,25,Electric_guitar,4,7,12,21
1zb-YReQwOw_000030.mp4,30,Electric_guitar,4,7,12,21
2-_wJS7cqOY_000030.mp4,30,Electric_guitar,4,7,12,21
26RXh8CCtiI_000030.mp4,30,Electric_guitar,4,7,12,21
28ro048dMyg_000030.mp4,30,Electric_guitar,4,7,12,21
2HVSGSocQxw_000030.mp4,30,Electric_guitar,4,7,12,21
2HyhiqzyZpM_000020.mp4,20,Electric_guitar,4,7,12,21
2S46r7iLicw_000030.mp4,30,Electric_guitar,4,7,12,21
2U0FgptVWh4_000080.mp4,80,Electric_guitar,4,7,12,21
2U8_oG1m7cU_000130.mp4,130,Electric_guitar,4,7,12,21
2XNZ_m4jNH0_000030.mp4,30,Electric_guitar,4,7,12,21
2_s2FSlwT5I_000030.mp4,30,Electric_guitar,4,7,12,21
2bxIMl3hwHw_000030.mp4,30,Electric_guitar,4,7,12,21
2eDkTcyzh9I_000022.mp4,22,Electric_guitar,4,7,12,21
2frCAFeNXOM_000030.mp4,30,Electric_guitar,4,7,12,21
2g6IWK1WCeo_000030.mp4,30,Electric_guitar,4,7,12,21
2hQmSuIt894_000030.mp4,30,Electric_guitar,4,7,12,21
2hqExxh3yFI_000030.mp4,30,Electric_guitar,4,7,12,21
2rL8GgmWhYk_000136.mp4,136,Electric_guitar,4,7,12,21
2wJKGQkuZag_000060.mp4,60,Electric_guitar,4,7,12,21
2wl-lyCInTo_000030.mp4,30,Electric_guitar,4,7,12,21
2xSxQlxv_Jo_000030.mp4,30,Electric_guitar,4,7,12,21
2yffchrbhjo_000030.mp4,30,Electric_guitar,4,7,12,21
31SnVA22suk_000030.mp4,30,Electric_guitar,4,7,12,21
31hNTaaDMpo_000030.mp4,30,Electric_guitar,4,7,12,21
339jhoQsXY0_000170.mp4,170,Electric_guitar,4,7,12,21
33ZJTEZthrw_000030.mp4,30,Electric_guitar,4,7,12,21
345-zpErPNs_000030.mp4,30,Electric_guitar,4,7,12,21
34XR9MjZoKw_000030.mp4,30,Electric_guitar,4,7,12,21
368D8UH7kSM_000030.mp4,30,Electric_guitar,4,7,12,21
3BubA_hKrXI_000030.mp4,30,Electric_guitar,4,7,12,21
3FKo-H8rbjg_000030.mp4,30,Electric_guitar,4,7,12,21
3HqSjtPo9ak_000030.mp4,30,Electric_guitar,4,7,12,21
3MGhulTykdM_000030.mp4,30,Electric_guitar,4,7,12,21
3MdwZotAEmI_000030.mp4,30,Electric_guitar,4,7,12,21
3PAxXqeRF0A_000030.mp4,30,Electric_guitar,4,7,12,21
3SzumRM2k28_000020.mp4,20,Electric_guitar,4,7,12,21
3Uu-lDdHa4o_000009.mp4,9,Electric_guitar,4,7,12,21
3eWY9AfggNY_000030.mp4,30,Electric_guitar,4,7,12,21
3fY0cwpU_Ac_000030.mp4,30,Electric_guitar,4,7,12,21
3gQcquhRVNw_000030.mp4,30,Electric_guitar,4,7,12,21
3gYkTftf-20_000030.mp4,30,Electric_guitar,4,7,12,21
3nOcP93tVj0_000030.mp4,30,Electric_guitar,4,7,12,21
3oe63RC5LhI_000030.mp4,30,Electric_guitar,4,7,12,21
3shqIkkhGIQ_000030.mp4,30,Electric_guitar,4,7,12,21
3t3LjxGotnE_000040.mp4,40,Electric_guitar,4,7,12,21
3xD_EIIR6Jo_000030.mp4,30,Electric_guitar,4,7,12,21
3xQ-xLBvPxg_000030.mp4,30,Electric_guitar,4,7,12,21
3xxYRcU6tvg_000030.mp4,30,Electric_guitar,4,7,12,21
3z9BJ0sfSeI_000030.mp4,30,Electric_guitar,4,7,12,21
4-eIyjcIWVc_000030.mp4,30,Electric_guitar,4,7,12,21
41AbKPSB_jw_000030.mp4,30,Electric_guitar,4,7,12,21
47SP2azKv8Q_000030.mp4,30,Electric_guitar,4,7,12,21
48-p1u437w0_000030.mp4,30,Electric_guitar,4,7,12,21
48PEgxyQLoY_000008.mp4,8,Electric_guitar,4,7,12,21
4AVkevEna9w_000030.mp4,30,Electric_guitar,4,7,12,21
4ETMfmk4m90_000030.mp4,30,Electric_guitar,4,7,12,21
4GxMpNM4mN8_000030.mp4,30,Electric_guitar,4,7,12,21
4IN2U4e2G8g_000030.mp4,30,Electric_guitar,4,7,12,21
4KJ5wvrLxa0_000030.mp4,30,Electric_guitar,4,7,12,21
4OmKLy4-vi0_000030.mp4,30,Electric_guitar,4,7,12,21
4R-kqb3oxQs_000030.mp4,30,Electric_guitar,4,7,12,21
4Rk6kLpNqf8_000030.mp4,30,Electric_guitar,4,7,12,21
4TrxLQU69hQ_000030.mp4,30,Electric_guitar,4,7,12,21
4Y2vP6MdR1g_000030.mp4,30,Electric_guitar,4,7,12,21
4a7L_HE_2w8_000030.mp4,30,Electric_guitar,4,7,12,21
4nZQEWyzumc_000030.mp4,30,Electric_guitar,4,7,12,21
4nxbjH-Q8Pg_000030.mp4,30,Electric_guitar,4,7,12,21
4oxIoyP7-mY_000030.mp4,30,Electric_guitar,4,7,12,21
4wVp2R09sqI_000030.mp4,30,Electric_guitar,4,7,12,21
51gsrA_wsuA_000030.mp4,30,Electric_guitar,4,7,12,21
51kFxn34yTI_000030.mp4,30,Electric_guitar,4,7,12,21
547mLx3eNrQ_000220.mp4,220,Electric_guitar,4,7,12,21
5EDdorUcY7U_000030.mp4,30,Electric_guitar,4,7,12,21
5JpB5XQh1rU_000330.mp4,330,Electric_guitar,4,7,12,21
5LIdQ4FgB_E_000030.mp4,30,Electric_guitar,4,7,12,21
5MFphhqnXjE_000030.mp4,30,Electric_guitar,4,7,12,21
5N6f9IG8Tw8_000028.mp4,28,Electric_guitar,4,7,12,21
5XV3NxHf7-o_000029.mp4,29,Electric_guitar,4,7,12,21
5ZPLhPPDDys_000030.mp4,30,Electric_guitar,4,7,12,21
5c3OPB3kuxw_000030.mp4,30,Electric_guitar,4,7,12,21
5kGYgYnGFwU_000030.mp4,30,Electric_guitar,4,7,12,21
5rprpSNCkVk_000030.mp4,30,Electric_guitar,4,7,12,21
5uIZwMoZnfM_000030.mp4,30,Electric_guitar,4,7,12,21
5uP23ebM1Rw_000030.mp4,30,Electric_guitar,4,7,12,21
62f5xZQ5xDM_000030.mp4,30,Electric_guitar,4,7,12,21
66Ic4RGcHkA_000030.mp4,30,Electric_guitar,4,7,12,21
6ARTjahUaYY_000030.mp4,30,Electric_guitar,4,7,12,21
6Br3fal60N0_000030.mp4,30,Electric_guitar,4,7,12,21
6PfDbPiAKnM_000330.mp4,330,Electric_guitar,4,7,12,21
6YSXVNT4cUA_000014.mp4,14,Electric_guitar,4,7,12,21
6eKEmtrUg4U_000100.mp4,100,Electric_guitar,4,7,12,21
6jdeSAmkzEU_000030.mp4,30,Electric_guitar,4,7,12,21
7IC3c9qKxv4_000140.mp4,140,Electric_guitar,4,7,12,21
